id,xmin,xmax,ymin,ymax,elevation,x,y,visit,distance,mark,prev,terrainrugg,distance_boundary,distance_water,distance_isr_water
33,35.00143814086914,35.02643966674805,33.47898864746094,33.503990173339844,1e+16,34,165,0,999999999.0,0,,,0.40482574701309204,1.7818046808242798,0.5823503136634827
34,35.02643966674805,35.05144119262695,33.47898864746094,33.503990173339844,1e+16,35,165,0,999999999.0,0,,,0.399058997631073,1.7747858762741089,0.5787820816040039
35,35.05144119262695,35.076438903808594,33.47898864746094,33.503990173339844,1e+16,36,165,0,999999999.0,0,,,0.39479413628578186,1.7680928707122803,0.5762773752212524
36,35.076438903808594,35.1014404296875,33.47898864746094,33.503990173339844,1e+16,37,165,0,999999999.0,0,,,0.39208054542541504,1.7617300748825073,0.5735085606575012
37,35.1014404296875,35.12643814086914,33.47898864746094,33.503990173339844,1e+16,38,165,0,999999999.0,0,,,0.3909496068954468,1.7556992769241333,0.5524146556854248
38,35.12643814086914,35.15143966674805,33.47898864746094,33.503990173339844,1e+16,39,165,0,999999999.0,0,,,0.3909149169921875,1.750005841255188,0.5316628217697144
39,35.15143966674805,35.17644119262695,33.47898864746094,33.503990173339844,1e+16,40,165,0,999999999.0,0,,,0.3862200677394867,1.744651198387146,0.5112879276275635
40,35.17644119262695,35.201438903808594,33.47898864746094,33.503990173339844,1e+16,41,165,0,999999999.0,0,,,0.3823434114456177,1.739639401435852,0.4913405179977417
41,35.201438903808594,35.2264404296875,33.47898864746094,33.503990173339844,1e+16,42,165,0,999999999.0,0,,,0.3800754249095917,1.7349742650985718,0.47187772393226624
42,35.2264404296875,35.25143814086914,33.47898864746094,33.503990173339844,1e+16,43,165,0,999999999.0,0,,,0.37699300050735474,1.7306568622589111,0.4529556632041931
43,35.25143814086914,35.27643966674805,33.47898864746094,33.503990173339844,1e+16,44,165,0,999999999.0,0,,,0.36942258477211,1.7266913652420044,0.4346482753753662
44,35.27643966674805,35.30144119262695,33.47898864746094,33.503990173339844,1e+16,45,165,0,999999999.0,0,,,0.3501412272453308,1.7230788469314575,0.41684532165527344
45,35.30144119262695,35.326438903808594,33.47898864746094,33.503990173339844,1e+16,46,165,0,999999999.0,0,118.0,,0.3316245973110199,1.7198222875595093,0.3997998833656311
46,35.326438903808594,35.3514404296875,33.47898864746094,33.503990173339844,103.4444428,47,165,1,49229.77786239999,0,47.0,42.25,0.3140106201171875,1.7169240713119507,0.38362982869148254
47,35.3514404296875,35.37643814086914,33.47898864746094,33.503990173339844,189.1111145,48,165,1,47601.11120579999,0,120.0,67.875,0.2974538207054138,1.7143850326538086,0.36844518780708313
48,35.37643814086914,35.40143966674805,33.47898864746094,33.503990173339844,295.0,49,165,1,46027.5556028,0,49.0,58.375,0.2813735008239746,1.7122077941894531,0.3543776273727417
49,35.40143966674805,35.42644119262695,33.47898864746094,33.503990173339844,360.0,50,165,1,44357.5556028,0,122.0,36.375,0.26422202587127686,1.7103928327560425,0.34156060218811035
50,35.42644119262695,35.451438903808594,33.47898864746094,33.503990173339844,373.3333435,51,165,1,42642.4445798,0,123.0,23.125,0.24840623140335083,1.7089416980743408,0.3301422894001007
51,35.451438903808594,35.4764404296875,33.47898864746094,33.503990173339844,448.222229,52,165,1,41294.888854799996,0,124.0,42.625,0.2341989427804947,1.7078555822372437,0.3202737271785736
52,35.4764404296875,35.50143814086914,33.47898864746094,33.503990173339844,635.0,53,165,1,40633.7777708,0,125.0,43.5,0.22190457582473755,1.70713472366333,0.31209880113601685
53,35.50143814086914,35.52643966674805,33.47898864746094,33.503990173339844,1077.222168,54,165,1,40883.555358800004,0,126.0,166.125,0.21186047792434692,1.706779956817627,0.30575600266456604
54,35.52643966674805,35.55144119262695,33.47898864746094,33.503990173339844,1165.666626,55,165,1,39575.11065680001,0,55.0,130.5,0.20439539849758148,1.7067912817001343,0.30135899782180786
55,35.55144119262695,35.576438903808594,33.47898864746094,33.503990173339844,1098.555542,56,165,1,37372.44415280001,0,128.0,95.875,0.199800506234169,1.707168698310852,0.2968488335609436
56,35.576438903808594,35.6014404296875,33.47898864746094,33.503990173339844,1243.777832,57,165,1,36152.6670528,0,129.0,42.0,0.19827546179294586,1.7079119682312012,0.29069942235946655
57,35.6014404296875,35.62643814086914,33.47898864746094,33.503990173339844,1086.555542,58,165,1,33409.33331280001,0,130.0,60.5,0.19989006221294403,1.7090208530426025,0.28660526871681213
58,35.62643814086914,35.65143966674805,33.47898864746094,33.503990173339844,854.333313,59,165,1,30427.111328,0,131.0,119.375,0.19782859086990356,1.7103526592254639,0.2846563458442688
59,35.65143966674805,35.67644119262695,33.47898864746094,33.503990173339844,1008.666687,60,165,1,30148.222412,0,132.0,98.25,0.19792021811008453,1.7119947671890259,0.2848961055278778
60,35.67644119262695,35.701438903808594,33.47898864746094,33.503990173339844,1130.444458,61,165,1,32590.000121999998,0,133.0,58.125,0.19966208934783936,1.71399986743927,0.28731948137283325
61,35.701438903808594,35.7264404296875,33.47898864746094,33.503990173339844,1102.777832,62,165,1,34334.66687,0,60.0,107.25,0.2010168731212616,1.7163665294647217,0.2918712794780731
62,35.7264404296875,35.75143814086914,33.47898864746094,33.503990173339844,911.222229,63,165,1,35301.777588,0,135.0,86.375,0.20256511867046356,1.719093918800354,0.29845544695854187
63,35.75143814086914,35.77643966674805,33.47898864746094,33.503990173339844,877.666687,64,165,1,37034.666504,0,62.0,58.875,0.20494291186332703,1.7221795320510864,0.3069393038749695
64,35.77643966674805,35.80144119262695,33.47898864746094,33.503990173339844,979.333313,65,165,1,39423.332764,0,137.0,42.75,0.2101857215166092,1.725622296333313,0.31717291474342346
65,35.80144119262695,35.826438903808594,33.47898864746094,33.503990173339844,1252.333374,66,165,1,42713.77771,0,138.0,99.25,0.21818485856056213,1.7294197082519531,0.32899200916290283
66,35.826438903808594,35.8514404296875,33.47898864746094,33.503990173339844,1307.0,67,165,1,44841.777466,0,65.0,86.125,0.22864945232868195,1.7335686683654785,0.3422302007675171
67,35.8514404296875,35.87643814086914,33.47898864746094,33.503990173339844,1430.111084,68,165,1,47380.44397,0,66.0,63.5,0.24126185476779938,1.7380681037902832,0.35673338174819946
68,35.87643814086914,35.90143966674805,33.47898864746094,33.503990173339844,1569.777832,69,165,1,49020.666869999994,0,141.0,52.5,0.2557009160518646,1.7429137229919434,0.3723495900630951
69,35.90143966674805,35.92644119262695,33.47898864746094,33.503990173339844,1625.444458,70,165,1,50904.444458,0,142.0,47.875,0.271679550409317,1.7481043338775635,0.38894927501678467
70,35.92644119262695,35.951438903808594,33.47898864746094,33.503990173339844,1592.777832,71,165,1,51952.444702,0,143.0,168.875,0.2889407277107239,1.7536360025405884,0.40640988945961
71,35.951438903808594,35.9764404296875,33.47898864746094,33.503990173339844,1421.555542,72,165,1,52315.333618,0,144.0,97.375,0.3072655498981476,1.7595045566558838,0.42462241649627686
72,35.9764404296875,36.00143814086914,33.47898864746094,33.503990173339844,1e+16,73,165,0,999999999.0,0,,,0.32648003101348877,1.76540207862854,0.44341328740119934
73,34.17644119262695,34.201438903808594,33.4539909362793,33.47898864746094,1e+16,1,164,0,999999999.0,0,,,0.9995912909507751,2.146651029586792,1.0710968971252441
74,34.201438903808594,34.2264404296875,33.4539909362793,33.47898864746094,1e+16,2,164,0,999999999.0,0,,,0.9763715863227844,2.13126277923584,1.049744725227356
75,34.2264404296875,34.25143814086914,33.4539909362793,33.47898864746094,1e+16,3,164,0,999999999.0,0,,,0.953238308429718,2.116055965423584,1.0285536050796509
76,34.25143814086914,34.27643966674805,33.4539909362793,33.47898864746094,1e+16,4,164,0,999999999.0,0,,,0.930205225944519,2.101038694381714,1.0075403451919556
77,34.27643966674805,34.30144119262695,33.4539909362793,33.47898864746094,1e+16,5,164,0,999999999.0,0,,,0.9072726368904114,2.0862104892730713,0.9867097735404968
78,34.30144119262695,34.326438903808594,33.4539909362793,33.47898864746094,1e+16,6,164,0,999999999.0,0,,,0.884452223777771,2.071578025817871,0.9660770893096924
79,34.326438903808594,34.3514404296875,33.4539909362793,33.47898864746094,1e+16,7,164,0,999999999.0,0,,,0.8617562651634216,2.057147741317749,0.9456583261489868
80,34.3514404296875,34.37643814086914,33.4539909362793,33.47898864746094,1e+16,8,164,0,999999999.0,0,,,0.839187741279602,2.0429189205169678,0.9254612922668457
81,34.37643814086914,34.40143966674805,33.4539909362793,33.47898864746094,1e+16,9,164,0,999999999.0,0,,,0.8167642951011658,2.028900623321533,0.9055070877075195
82,34.40143966674805,34.42644119262695,33.4539909362793,33.47898864746094,1e+16,10,164,0,999999999.0,0,,,0.794491171836853,2.0150930881500244,0.8858059048652649
83,34.42644119262695,34.451438903808594,33.4539909362793,33.47898864746094,1e+16,11,164,0,999999999.0,0,,,0.7723850607872009,2.001502275466919,0.8663781881332397
84,34.451438903808594,34.4764404296875,33.4539909362793,33.47898864746094,1e+16,12,164,0,999999999.0,0,,,0.7504640221595764,1.9881352186203003,0.8472457528114319
85,34.4764404296875,34.50143814086914,33.4539909362793,33.47898864746094,1e+16,13,164,0,999999999.0,0,,,0.7287378311157227,1.974992036819458,0.8284229636192322
86,34.50143814086914,34.52643966674805,33.4539909362793,33.47898864746094,1e+16,14,164,0,999999999.0,0,,,0.7072312831878662,1.9620813131332397,0.8099374175071716
87,34.52643966674805,34.55144119262695,33.4539909362793,33.47898864746094,1e+16,15,164,0,999999999.0,0,,,0.6859582662582397,1.9494037628173828,0.7918067574501038
88,34.55144119262695,34.576438903808594,33.4539909362793,33.47898864746094,1e+16,16,164,0,999999999.0,0,,,0.6649448275566101,1.9369659423828125,0.7740590572357178
89,34.576438903808594,34.6014404296875,33.4539909362793,33.47898864746094,1e+16,17,164,0,999999999.0,0,,,0.6442193984985352,1.924774408340454,0.756723940372467
90,34.6014404296875,34.62643814086914,33.4539909362793,33.47898864746094,1e+16,18,164,0,999999999.0,0,,,0.6238040924072266,1.912830114364624,0.7398112416267395
91,34.62643814086914,34.65143966674805,33.4539909362793,33.47898864746094,1e+16,19,164,0,999999999.0,0,,,0.603736937046051,1.9011412858963013,0.7233117818832397
92,34.65143966674805,34.67644119262695,33.4539909362793,33.47898864746094,1e+16,20,164,0,999999999.0,0,,,0.5840473771095276,1.889664649963379,0.7073087096214294
93,34.67644119262695,34.701438903808594,33.4539909362793,33.47898864746094,1e+16,21,164,0,999999999.0,0,,,0.5647783279418945,1.8783951997756958,0.6918390989303589
94,34.701438903808594,34.7264404296875,33.4539909362793,33.47898864746094,1e+16,22,164,0,999999999.0,0,,,0.5459771156311035,1.8673940896987915,0.6769418716430664
95,34.7264404296875,34.75143814086914,33.4539909362793,33.47898864746094,1e+16,23,164,0,999999999.0,0,,,0.527687668800354,1.8566628694534302,0.6626509428024292
96,34.75143814086914,34.77643966674805,33.4539909362793,33.47898864746094,1e+16,24,164,0,999999999.0,0,,,0.509971022605896,1.8462092876434326,0.6490107178688049
97,34.77643966674805,34.80144119262695,33.4539909362793,33.47898864746094,1e+16,25,164,0,999999999.0,0,,,0.49288323521614075,1.836035132408142,0.6360589265823364
98,34.80144119262695,34.826438903808594,33.4539909362793,33.47898864746094,1e+16,26,164,0,999999999.0,0,,,0.47649499773979187,1.8261466026306152,0.6238406300544739
99,34.826438903808594,34.8514404296875,33.4539909362793,33.47898864746094,1e+16,27,164,0,999999999.0,0,,,0.460883229970932,1.8165498971939087,0.6124014258384705
100,34.8514404296875,34.87643814086914,33.4539909362793,33.47898864746094,1e+16,28,164,0,999999999.0,0,,,0.44612446427345276,1.807246446609497,0.6017822027206421
101,34.87643814086914,34.90143966674805,33.4539909362793,33.47898864746094,1e+16,29,164,0,999999999.0,0,,,0.4323108196258545,1.7982439994812012,0.5920303463935852
102,34.90143966674805,34.92644119262695,33.4539909362793,33.47898864746094,1e+16,30,164,0,999999999.0,0,,,0.4195312261581421,1.7895441055297852,0.5831863284111023
103,34.92644119262695,34.951438903808594,33.4539909362793,33.47898864746094,1e+16,31,164,0,999999999.0,0,,,0.40788528323173523,1.781152606010437,0.5752937197685242
104,34.951438903808594,34.9764404296875,33.4539909362793,33.47898864746094,1e+16,32,164,0,999999999.0,0,,,0.39747416973114014,1.7730753421783447,0.5683931112289429
105,34.9764404296875,35.00143814086914,33.4539909362793,33.47898864746094,1e+16,33,164,0,999999999.0,0,,,0.3883938491344452,1.7653138637542725,0.5625187754631042
106,35.00143814086914,35.02643966674805,33.4539909362793,33.47898864746094,1e+16,34,164,0,999999999.0,0,,,0.38074246048927307,1.757874846458435,0.5577050447463989
107,35.02643966674805,35.05144119262695,33.4539909362793,33.47898864746094,1e+16,35,164,0,999999999.0,0,,,0.37460511922836304,1.7507600784301758,0.5539780855178833
108,35.05144119262695,35.076438903808594,33.4539909362793,33.47898864746094,1e+16,36,164,0,999999999.0,0,,,0.3700585663318634,1.7439748048782349,0.5513607263565063
109,35.076438903808594,35.1014404296875,33.4539909362793,33.47898864746094,1e+16,37,164,0,999999999.0,0,,,0.36716219782829285,1.7375236749649048,0.5498689413070679
110,35.1014404296875,35.12643814086914,33.4539909362793,33.47898864746094,1e+16,38,164,0,999999999.0,0,,,0.36595427989959717,1.7314085960388184,0.5391492247581482
111,35.12643814086914,35.15143966674805,33.4539909362793,33.47898864746094,1e+16,39,164,0,999999999.0,0,,,0.3659172058105469,1.725635051727295,0.5178660750389099
112,35.15143966674805,35.17644119262695,33.4539909362793,33.47898864746094,1e+16,40,164,0,999999999.0,0,,,0.36169174313545227,1.720204472541809,0.49692580103874207
113,35.17644119262695,35.201438903808594,33.4539909362793,33.47898864746094,1e+16,41,164,0,999999999.0,0,,,0.3575492203235626,1.7151212692260742,0.47637736797332764
114,35.201438903808594,35.2264404296875,33.4539909362793,33.47898864746094,1e+16,42,164,0,999999999.0,0,,,0.3551229238510132,1.710389256477356,0.4562767446041107
115,35.2264404296875,35.25143814086914,33.4539909362793,33.47898864746094,1e+16,43,164,0,999999999.0,0,,,0.35245591402053833,1.7060096263885498,0.4366792142391205
116,35.25143814086914,35.27643966674805,33.4539909362793,33.47898864746094,1e+16,44,164,0,999999999.0,0,189.0,,0.3483787775039673,1.7019866704940796,0.41766199469566345
117,35.27643966674805,35.30144119262695,33.4539909362793,33.47898864746094,1e+16,45,164,0,999999999.0,0,190.0,,0.3343353867530823,1.6983217000961304,0.39930084347724915
118,35.30144119262695,35.326438903808594,33.4539909362793,33.47898864746094,106.1111145,46,164,1,49235.11120579999,0,119.0,35.25,0.31489068269729614,1.6950174570083618,0.38149383664131165
119,35.326438903808594,35.3514404296875,33.4539909362793,33.47898864746094,213.777771,47,164,1,47650.444518799995,0,192.0,36.625,0.2962835431098938,1.6920768022537231,0.3645126223564148
120,35.3514404296875,35.37643814086914,33.4539909362793,33.47898864746094,267.777771,48,164,1,45958.444518799995,0,121.0,35.0,0.27867552638053894,1.6895004510879517,0.3484960198402405
121,35.37643814086914,35.40143966674805,33.4539909362793,33.47898864746094,273.6666565,49,164,1,44170.222289799996,0,194.0,44.0,0.2622738182544708,1.6872910261154175,0.33358824253082275
122,35.40143966674805,35.42644119262695,33.4539909362793,33.47898864746094,356.3333435,50,164,1,42535.5556638,0,195.0,20.125,0.2460189163684845,1.685449242591858,0.3199394643306732
123,35.42644119262695,35.451438903808594,33.4539909362793,33.47898864746094,431.444458,51,164,1,40958.6668088,0,196.0,19.125,0.22894909977912903,1.683976650238037,0.3077199161052704
124,35.451438903808594,35.4764404296875,33.4539909362793,33.47898864746094,524.111084,52,164,1,39646.6665648,0,197.0,52.125,0.21345065534114838,1.6828744411468506,0.2971075177192688
125,35.4764404296875,35.50143814086914,33.4539909362793,33.47898864746094,750.555542,53,164,1,39064.888854799996,0,198.0,44.125,0.19988416135311127,1.682142972946167,0.28827640414237976
126,35.50143814086914,35.52643966674805,33.4539909362793,33.47898864746094,969.666687,54,164,1,38438.2224728,0,199.0,130.875,0.18867141008377075,1.681782841682434,0.28139713406562805
127,35.52643966674805,35.55144119262695,33.4539909362793,33.47898864746094,1031.333374,55,164,1,37008.22259479999,0,200.0,62.625,0.18024848401546478,1.681794285774231,0.2766132056713104
128,35.55144119262695,35.576438903808594,33.4539909362793,33.47898864746094,1060.444458,56,164,1,35343.77764880001,0,129.0,55.25,0.17502079904079437,1.6821774244308472,0.2729853093624115
129,35.576438903808594,35.6014404296875,33.4539909362793,33.47898864746094,1133.222168,57,164,1,33689.333068800006,0,202.0,77.625,0.17327779531478882,1.682931661605835,0.26628538966178894
130,35.6014404296875,35.62643814086914,33.4539909362793,33.47898864746094,1064.666626,58,164,1,31477.999816800006,0,203.0,44.75,0.17512303590774536,1.6840566396713257,0.26180973649024963
131,35.62643814086914,35.65143966674805,33.4539909362793,33.47898864746094,773.555542,59,164,1,28142.444702,0,204.0,167.0,0.172881618142128,1.6853983402252197,0.2596747875213623
132,35.65143966674805,35.67644119262695,33.4539909362793,33.47898864746094,1076.777832,60,164,1,28484.444702,0,205.0,129.25,0.1729864478111267,1.6870646476745605,0.259937584400177
133,35.67644119262695,35.701438903808594,33.4539909362793,33.47898864746094,946.777771,61,164,1,29688.0,0,206.0,121.0,0.17470099031925201,1.6890994310379028,0.2625913918018341
134,35.701438903808594,35.7264404296875,33.4539909362793,33.47898864746094,795.0,62,164,1,30985.33313,0,207.0,52.0,0.17606627941131592,1.6915009021759033,0.26756417751312256
135,35.7264404296875,35.75143814086914,33.4539909362793,33.47898864746094,916.0,63,164,1,33511.33313,0,134.0,97.875,0.1776154488325119,1.6942683458328247,0.27473151683807373
136,35.75143814086914,35.77643966674805,33.4539909362793,33.47898864746094,1044.111084,64,164,1,35836.44397,0,209.0,107.75,0.18027302622795105,1.6973990201950073,0.2839251458644867
137,35.77643966674805,35.80144119262695,33.4539909362793,33.47898864746094,1143.222168,65,164,1,37951.110474,0,210.0,98.625,0.1862117201089859,1.7008919715881348,0.29495832324028015
138,35.80144119262695,35.826438903808594,33.4539909362793,33.47898864746094,1379.333374,66,164,1,41167.77771,0,137.0,86.875,0.19519580900669098,1.7047443389892578,0.30763208866119385
139,35.826438903808594,35.8514404296875,33.4539909362793,33.47898864746094,1435.222168,67,164,1,43303.110474,0,138.0,126.875,0.2068268358707428,1.7089532613754272,0.32175034284591675
140,35.8514404296875,35.87643814086914,33.4539909362793,33.47898864746094,1606.222168,68,164,1,46129.110474,0,139.0,157.625,0.22068993747234344,1.7135173082351685,0.3371356725692749
141,35.87643814086914,35.90143966674805,33.4539909362793,33.47898864746094,1759.111084,69,164,1,47599.333373999994,0,214.0,158.625,0.2363889217376709,1.7184321880340576,0.35361841320991516
142,35.90143966674805,35.92644119262695,33.4539909362793,33.47898864746094,2008.111084,70,164,1,49869.777709999995,0,215.0,147.375,0.2535873353481293,1.7236964702606201,0.37105700373649597
143,35.92644119262695,35.951438903808594,33.4539909362793,33.47898864746094,1836.444458,71,164,1,50639.777954,0,216.0,63.75,0.2719991207122803,1.7293062210083008,0.38932088017463684
144,35.951438903808594,35.9764404296875,33.4539909362793,33.47898864746094,1537.333374,72,164,1,50746.889282,0,217.0,127.875,0.2913912832736969,1.7352571487426758,0.40817582607269287
145,35.9764404296875,36.00143814086914,33.4539909362793,33.47898864746094,1e+16,73,164,0,999999999.0,0,,,0.3115862309932709,1.7411255836486816,0.4275956451892853
146,34.17644119262695,34.201438903808594,33.42898941040039,33.4539909362793,1e+16,1,163,0,999999999.0,0,,,0.9907122850418091,2.1270751953125,1.0584436655044556
147,34.201438903808594,34.2264404296875,33.42898941040039,33.4539909362793,1e+16,2,163,0,999999999.0,0,,,0.9672794938087463,2.111544370651245,1.0368309020996094
148,34.2264404296875,34.25143814086914,33.42898941040039,33.4539909362793,1e+16,3,163,0,999999999.0,0,,,0.9439234137535095,2.096194267272949,1.0153703689575195
149,34.25143814086914,34.27643966674805,33.42898941040039,33.4539909362793,1e+16,4,163,0,999999999.0,0,,,0.9206572771072388,2.081033706665039,0.9940784573554993
150,34.27643966674805,34.30144119262695,33.42898941040039,33.4539909362793,1e+16,5,163,0,999999999.0,0,,,0.8974807858467102,2.0660622119903564,0.9729596972465515
151,34.30144119262695,34.326438903808594,33.42898941040039,33.4539909362793,1e+16,6,163,0,999999999.0,0,,,0.8744048476219177,2.051285982131958,0.9520290493965149
152,34.326438903808594,34.3514404296875,33.42898941040039,33.4539909362793,1e+16,7,163,0,999999999.0,0,,,0.8514411449432373,2.0367116928100586,0.9313023686408997
153,34.3514404296875,34.37643814086914,33.42898941040039,33.4539909362793,1e+16,8,163,0,999999999.0,0,,,0.8285916447639465,2.022339344024658,0.9107869863510132
154,34.37643814086914,34.40143966674805,33.42898941040039,33.4539909362793,1e+16,9,163,0,999999999.0,0,,,0.805873453617096,2.0081775188446045,0.8905040621757507
155,34.40143966674805,34.42644119262695,33.42898941040039,33.4539909362793,1e+16,10,163,0,999999999.0,0,,,0.783290684223175,1.9942262172698975,0.8704633712768555
156,34.42644119262695,34.451438903808594,33.42898941040039,33.4539909362793,1e+16,11,163,0,999999999.0,0,,,0.7608592510223389,1.980492353439331,0.8506853580474854
157,34.451438903808594,34.4764404296875,33.42898941040039,33.4539909362793,1e+16,12,163,0,999999999.0,0,,,0.7385962009429932,1.9669824838638306,0.8311917781829834
158,34.4764404296875,34.50143814086914,33.42898941040039,33.4539909362793,1e+16,13,163,0,999999999.0,0,,,0.7165102362632751,1.9536969661712646,0.8119969367980957
159,34.50143814086914,34.52643966674805,33.42898941040039,33.4539909362793,1e+16,14,163,0,999999999.0,0,,,0.6946252584457397,1.94064462184906,0.7931286096572876
160,34.52643966674805,34.55144119262695,33.42898941040039,33.4539909362793,1e+16,15,163,0,999999999.0,0,,,0.6729538440704346,1.927826166152954,0.7746046185493469
161,34.55144119262695,34.576438903808594,33.42898941040039,33.4539909362793,1e+16,16,163,0,999999999.0,0,,,0.6515210866928101,1.9152482748031616,0.7564534544944763
162,34.576438903808594,34.6014404296875,33.42898941040039,33.4539909362793,1e+16,17,163,0,999999999.0,0,,,0.6303544640541077,1.902917504310608,0.7387052774429321
163,34.6014404296875,34.62643814086914,33.42898941040039,33.4539909362793,1e+16,18,163,0,999999999.0,0,,,0.6094748973846436,1.8908350467681885,0.7213841676712036
164,34.62643814086914,34.65143966674805,33.42898941040039,33.4539909362793,1e+16,19,163,0,999999999.0,0,,,0.5889196991920471,1.879009485244751,0.7045060396194458
